"file_path","ear_tag","date","full_text","corrupt"
"Cohort 2/Baseline/15MAR23/Side/IMG_2463.JPG",5436,2023-03-15,"</s>5436
15MAR23
DATE:
LEV-0001-Group 3
HSC LEV-00001 C2
Extra
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2488.JPG",5391,2023-03-15,"</s>5391
15MAR23
DATE:
LEV-0001 - Group 5
AAV naive + 3 treatments
Female
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2475.JPG",5507,2023-03-15,"</s>5507
15MAR23
DATE:
LEV-0001-Group 3
US LEV-00001 C2
Extra
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2461.JPG",5446,2023-03-15,"</s>5446
15MAR23
DATE:
LEV-0001 - Group 3
HSC + 3 mock control
Male
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2449.JPG",5488,2023-03-15,"</s>5488
15MAR23
DATE:
LEV-0001 - Group 3
HSC + 3 mock control
Female
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2448.JPG",5488,2023-03-15,"</s>5488
15MAR23
DATE:
LEV-0001 - Group 3
HSC + 3 mock control
Female
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2460.JPG",5504,2023-03-15,"</s>5504
15MAR23
DATE:
LEV-0001 - Group 3
HSC + 3 naive control
Female
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2474.JPG",5472,2023-03-15,"</s>5472
15MAR23
DATE:
LEV-0001-Group 3
ISC LEV-00001 C2
Extra
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2458.JPG",5501,2023-03-15,"</s>5501
DATE:
15MAR23
LEV-0001 - Group 3
HSC + 3 naive control
Female
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2470.JPG",5206,2023-03-15,"</s>5206
15MAR23
DATE:
LEV-0001-Group 3
ISC LEV-00001 C2
Extra
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2464.JPG",5436,2023-03-15,"</s>5436
DATE:
15MAR23
LEV-0001-Group 3
HSC LEV-CC01 C2
Extra
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2465.JPG",5436,2023-03-15,"</s>5436
DATE:
15MAR23
LEV-0001-Groun
IS LEV-CC01 C2
Extra
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2471.JPG",5206,2023-03-15,"</s>5206
15MAR23
DATE:
LEV-0001-Group 3
ISC LEV-00001 C2
Extra
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2459.JPG",5503,2023-03-15,"</s>5503
15MAR23
DATE:
LEV-0001 - Group 3
HSC + 3 naive control
Female
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2467.JPG",5246,2023-03-15,"</s>5246
15MAR23
DATE:
LEV-0001-Group
ISC LEV-00001 C2
Extra
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2473.JPG",5472,2023-03-15,"</s>5472
15MAR23
DATE:
1001-Group 3
EV-0001 C2
Extra
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2472.JPG",5206,2023-03-15,"</s>5206
15MAR23
DATE:
LEV-0001-Group 3
ISC LEV-00001 C2
Extra
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2466.JPG",5436,2023-03-15,"</s>5436
15MAR23
DATE:
LEV-0001-Group 3
HS LCV-CCO1 C2
Extra
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2480.JPG",5343,2023-03-15,"</s>5343
15MAR23
DATE:
4001-Group 3
LEV-0001 C2
Extra
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2457.JPG",5501,2023-03-15,"</s>5501
DATE:
15MAR23
LEV-0001 - Group 3
HSC + 3 naive control
Female
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2456.JPG",5501,2023-03-15,"</s>5501
DATE:
15MAR23
LEV-0001 - Group 3
HSC + 3 naive control
Female
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2481.JPG",5343,2023-03-15,"</s>5343
15MAR23
DATE:
-
LEV-0001 C2
Extra
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2483.JPG",5343,2023-03-15,"</s>5343
15MAR23
DATE:
-
LEV-0001 C2
Extra
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2454.JPG",5502,2023-03-15,"</s>5502
15MAR23
DATE:
LEV-0001 - Group 3
HSC + 3 naive control
Female
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2468.JPG",5246,2023-03-15,"</s>5246
15MAR23
DATE:
LEV-0001-Group 3
ISC LEV-00001 C2
Extra
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2469.JPG",5206,2023-03-15,"</s>5206
15MAR23
DATE:
LEV-0001-Group 3
ISC LEV-00001 C2
Extra
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2455.JPG",5500,2023-03-15,"</s>5500
DATE:
15MAR23
LEV-0001 - Group 3
HSC + 3 naive control
Female
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2482.JPG",5343,2023-03-15,"</s>5343
15MAR23
DATE:
-0001-Group 3
LEV-0001 C2
Extra
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2486.JPG",5343,2023-03-15,"</s>5343
15MAR23
DATE:
-
LEV-00001 C2
Extra
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2479.JPG",5508,2023-03-15,"</s>5508
15MAR23
DATE:
LEVAR 01 Group 3
ISC L 1-00001 C2
xtra
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2451.JPG",5486,2023-03-15,"</s>5486
DATE:
15MAR23
LEV-0001 - Group 3
HSC + 3 mock control
Female
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2445.JPG",5489,2023-03-15,"</s>5489
15MAR23
DATE:
LEV-0001 - Group 3
HSC + 3 mock control
Female
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2444.JPG",5489,2023-03-15,"</s>5489
DATE:
15MAR23
LEV-0001 - Group 3
HSC + 3 mock control
Female
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2450.JPG",5486,2023-03-15,"</s>5486
15MAR23
DATE:
LEV-0001 - Group 3
HSC + 3 mock control
Female
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2478.JPG",5508,2023-03-15,"</s>5508
15MAR23
DATE:
LEVAT O1-Group 3
HSC L 1-0001 C2
xtra
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2487.JPG",5493,2023-03-15,"</s>5493
15MAR23
DATE:
LEV-0001 - Group 4
Navitoclax + 3 mock controls
Female
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2485.JPG",5343,2023-03-15,"</s>5343
15MAR23
DATE:
-0001-Group 3
LEV-0001 C2
Extra
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2491.JPG",5392,2023-03-15,"</s>5392
15MAR23
DATE:
LEV-0001 - Group 5
AAV naive + 3 treatments
Female
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2446.JPG",5487,2023-03-15,"</s>5487
15MAR23
DATE:
LEV-0001 - Group 3
HSC + 3 mock control
Female
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2452.JPG",5502,2023-03-15,"</s>5502
15MAR23
DATE:
LEV-0001 - Group
HSC + 3 naive contu
Female
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2453.JPG",5502,2023-03-15,"</s>5502
15MAR23
DATE:
LEV-0001 - Group 3
HSC + 3 naive control
Female
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2447.JPG",5485,2023-03-15,"</s>5485
DATE:
15MAR23
LEV-0001 - Group 3
HSC + 3 mock control
Female
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2490.JPG",5392,2023-03-15,"</s>5392
DATE:
15MAR23
LEV-0001 - Group 5
AAV naive + 3 treatments
Female
03/15/2023",
"Cohort 2/Baseline/15MAR23/Side/IMG_2484.JPG",5343,2023-03-15,"</s>5343
15MAR23
DATE:
14001 Group 3
LEV-0001 C2
Extra
03/15/2023",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2165.JPG",5583,2023-03-18,"</s>5583
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2171.JPG",5580,2023-03-18,"</s>5580
18MAR2023
DATE:
LEV-00011 - Group 6
+AAV, 3 mock
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2159.JPG",5582,2023-03-18,"</s>5582
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2213.JPG",5563,2023-03-18,"</s>5563
DATE: 18MAR2023
LEV-0001 - Group 6
+AAV, 3 naive
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2207.JPG",5562,2023-03-18,"</s>5562
DATE: 18MAR2023
LEV-0001 - Group 6
+AAV, 3 nave
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2206.JPG",5562,2023-03-18,"</s>5562
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 naive
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2212.JPG",5563,2023-03-18,"</s>5563
18MAR2023
DATE:
LEV-0001 - Group 6
*AAV, 3 nave
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2158.JPG",5552,2023-03-18,"</s>5552
18MAR2023
DATE:
LEV-0001 - Group 6
+AV/3 naive
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2170.JPG",5580,2023-03-18,"</s>5580
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2164.JPG",5582,2023-03-18,"</s>5582
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2199.JPG",5560,2023-03-18,"</s>5560
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 maive
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2172.JPG",5580,2023-03-18,"</s>5580
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2166.JPG",5583,2023-03-18,"</s>5583
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2204.JPG",5562,2023-03-18,"</s>5562
DATE: 18MAR2023
LEV-0001 - Group 6
+AAV, 3 naive
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2210.JPG",5563,2023-03-18,"</s>5563
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 naive
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2211.JPG",5563,2023-03-18,"</s>5563
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 naive
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2205.JPG",5562,2023-03-18,"</s>5562
DATE: 18MAR2023
LEV-0001 - Group 6
+AAV, 3 naive
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2167.JPG",5883,2023-03-18,"</s>5883
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2173.JPG",5581,2023-03-18,"</s>5581
DATE:
18MAR2023
LEV-0001 - Group 6
+AAV, 3 mock
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2198.JPG",5560,2023-03-18,"</s>5560
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 naive
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2188.JPG",5561,2023-03-18,"</s>5561
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 native
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2177.JPG",5534,2023-03-18,"</s>5534
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2163.JPG",5582,2023-03-18,"</s>5582
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2201.JPG",5562,2023-03-18,"</s>5562
DATE: 18MAR2023
LEV-0001 - Group 6
+AAV, 3 naive
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2200.JPG",5562,2023-03-18,"</s>5562
DATE: 18MAR2023
LEV-0001 - Group 6
+AAV, 3 nave
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2162.JPG",5582,2023-03-18,"</s>5582
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2176.JPG",5581,2023-03-18,"</s>5581
DATE: 18MAR2023
LEV-0001 - Group 6
+AV/3 mock
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2189.JPG",5561,2023-03-18,"</s>5561
DATE: 18MAR2023
LEV-0001 - Group 6
+AAV, 3 naiive
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2148.JPG",5541,2023-03-18,"</s>5541
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 naive
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2160.JPG",5582,2023-03-18,"</s>5582
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2174.JPG",5581,2023-03-18,"</s>5581
DATE: 18MAR2023
LEV-0001-Group 6
+AAV, 3 mock
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2202.JPG",5562,2023-03-18,"</s>5562
DATE: 18MAR2023
LEV-0001 - Group 6
+AAV, 3 naive
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2203.JPG",5562,2023-03-18,"</s>5562
DATE: 18MAR2023
LEV-0001 - Group 6
+AAV, 3 naive
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2175.JPG",5581,2023-03-18,"</s>5581
DATE: 18MAR2023
LEV-0001 - Group 6
+AAV, 3 mock
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2161.JPG",5582,2023-03-18,"</s>5582
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2149.JPG",5541,2023-03-18,"</s>5541
DATE: 18MAR2023
LEV-0001 - Group 6
+AAV, 3 naive
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2112.JPG",5611,2023-03-18,"</s>5611
DATE: 18MAR2023
LEV-0001 - Group 6
+AAV, 3 mock
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2113.JPG",5611,2023-03-18,"</s>5611
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2111.JPG",5611,2023-03-18,"</s>5611
561
DATE: 18MAR2023
LEV-0001 - Group 6
+AAV, 3 mock
Male","False"
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2139.JPG",5555,2023-03-18,"</s>5555
DATE: 18MAR2023
LEV-0001 - Group 6
+AAV, 3 naive
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2138.JPG",5555,2023-03-18,"</s>5555
DATE: 18MAR2023
LEV-0001 - Group 6
+AAV, 3 naive
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2110.JPG",5611,2023-03-18,"</s>5611
DATE: 18MAR2023
LEV-0001 - Group 6
+AAV, 3 mock
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2128.JPG",5624,2023-03-18,"</s>5624
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2114.JPG",5611,2023-03-18,"</s>5611
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2115.JPG",5611,2023-03-18,"</s>5611
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2129.JPG",5624,2023-03-18,"</s>5624
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2117.JPG",5612,2023-03-18,"</s>5612
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2116.JPG",5612,2023-03-18,"</s>5612
18MAR2023
DATE:
LEV-0001 - Group 6
+AV/3, mock
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2127.JPG",5624,2023-03-18,"</s>5624
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV-3, 3 mock
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2133.JPG",5622,2023-03-18,"</s>5622
DATE: 18MAR2023
LEV-001 - Group 6
+AAV, 3 mock
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2132.JPG",5622,2023-03-18,"</s>5622
DATE: 18MAR2023
LEV-0001 - Group 6
+AAV, 3 mock
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2126.JPG",5624,2023-03-18,"</s>5624
18MAR2023
DATE:
LEV-0001-Group 6
+AAV, 3 mock
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2130.JPG",5622,2023-03-18,"</s>5622
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2124.JPG",5610,2023-03-18,"</s>5610
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2118.JPG",5612,2023-03-18,"</s>5612
DATE: 18MAR2023
LEV-0001 - Group 6
+AVV, 3 mock
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2119.JPG",5612,2023-03-18,"</s>5612
DATE: 18MAR2023
LEV-0001 - Group 6
+AVV, 3 mock
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2125.JPG",5624,2023-03-18,"</s>5624
18MAR2023
DATE: 18MAR2033
LEV-0001: Group 6
+AAV, 3 mock
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2131.JPG",5622,2023-03-18,"</s>5622
DATE: 18MAR2023
LEV-0001 - Group 6
+AAV, 3 mock
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2135.JPG",5555,2023-03-18,"</s>5555
DATE: 18MAR2023
LEV-0001 - Group 6
+AAV, 3 naive
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2121.JPG",5610,2023-03-18,"</s>5610
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2120.JPG",5612,2023-03-18,"</s>5612
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2134.JPG",5555,2023-03-18,"</s>5555
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 naive
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2122.JPG",5610,2023-03-18,"</s>5610
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2136.JPG",5555,2023-03-18,"</s>5555
DATE:
18MAR2023
LEV-0001 - Group 6
+AAV, 3 naive
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2137.JPG",5555,2023-03-18,"</s>5555
DATE: 18MAR2023
LEV-0001 - Group 6
+AAV, 3 naive
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2123.JPG",5610,2023-03-18,"</s>5610
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2187.JPG",5564,2023-03-18,"</s>5564
18MAR2023
DATE:
LEV-0001 - Group 6
+AV. 3 naive
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2193.JPG",5560,2023-03-18,"</s>5560
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 maïve
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2144.JPG",5642,2023-03-18,"</s>5642
DATE: 18MAR2023
LEV-0001 - Group 6
+AAV, 3 naive
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2150.JPG",5541,2023-03-18,"</s>5541
DATE: 18MAR2023
LEV-0001 - Group 6
+AAV, n naive
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2178.JPG",5534,2023-03-18,"</s>5534
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2179.JPG",5534,2023-03-18,"</s>5534
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2151.JPG",5541,2023-03-18,"</s>5541
DATE: 18MAR2023
LEV-0001 - Group 6
+AAV, 3 naive
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2145.JPG",5642,2023-03-18,"</s>5642
DATE: 18MAR2023
LEV-00011 - Group 6
+AV, 3 náive
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2192.JPG",5561,2023-03-18,"</s>5561
DATE: 18MAR2023
LEV-0001 - Group 6
+AAV, 3 native
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2186.JPG",5564,2023-03-18,"</s>5564
DATE: 18MAR2023
LEV-0001 - Group 6
+AV/3, naive
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2190.JPG",5561,2023-03-18,"</s>5561
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 návive
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2184.JPG",5564,2023-03-18,"</s>5564
DATE:
18MAR2023
LEV-00011 - Group 6
+AAV, 3 naive
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2153.JPG",5552,2023-03-18,"</s>5552
18MAR2023
DATE:
LEV-0001 - Group 6
+AV, 3 nave
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2147.JPG",5642,2023-03-18,"</s>5642
DATE: 18MAR2023
LEV-0001 - Group 6
+AV, 3 nave
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2146.JPG",5642,2023-03-18,"</s>5642
DATE: 18MAR2023
LEV-0001 - Group 6
+AV, 3 náive
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2152.JPG",5552,2023-03-18,"</s>5552
18MAR2023
DATE:
LEV-0001 - Group 6
+AVV, 3 naive
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2185.JPG",5564,2023-03-18,"</s>5564
DATE: 18MAR2023
LEV-0001 - Group 6
+AV. 3, naïve
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2191.JPG",5561,2023-03-18,"</s>5561
DATE: 18MAR2023
LEV-0001 - Group 6
+AAV, 3 naive
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2195.JPG",5560,2023-03-18,"</s>5560
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 naive
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2181.JPG",5564,2023-03-18,"</s>5564
DATE: 18MAR2023
LEV-0001 - Group 6
+AAV, 3 naive
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2156.JPG",5552,2023-03-18,"</s>5552
18MAR2023
DATE:
LEV-0001 - Group 6
+AV/3, naive
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2142.JPG",5621,2023-03-18,"</s>5621
DATE: 18MAR2023
LEV-0001 - Group 6
+AV/ 3 nave
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2208.JPG",5562,2023-03-18,"</s>5562
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 naive
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2209.JPG",5563,2023-03-18,"</s>5563
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 naive
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2143.JPG",5621,2023-03-18,"</s>5621
DATE: 18MAR2023
LEV-0001 - Group 6
+AV/3 nave
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2157.JPG",5552,2023-03-18,"</s>5552
18MAR2023
DATE:
LEV-0001 - Group 6
+AVV_3_naive
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2180.JPG",5534,2023-03-18,"</s>5534
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2194.JPG",5560,2023-03-18,"</s>5560
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 maïve
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2182.JPG",5564,2023-03-18,"</s>5564
DATE:
18MAR2023
LEV-00011 - Group 6
+AAV, 3 naive
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2196.JPG",5560,2023-03-18,"</s>5560
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 naive
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2169.JPG",5580,2023-03-18,"</s>5580
18MAR2023
DATE:
LEV-0001 - Group 6
+AAV, 3 mock
Female",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2141.JPG",5621,2023-03-18,"</s>5621
18MAR2023
DATE:
LEV-0001 - Group 6
+AV. 3 naive
Male",
"Cohort 3/Baseline/18 March Group 6 Batch 1/Top/IMG_2155.JPG",5552,2023-03-18,"</s>5552
18MAR2023
DATE:
LEV-0001 - Group 6
+AVV-3, nalive
Male",
